estimated_value,final_contract_value,number_of_bidders,is_specialized_for_tender,historical_win_rate,previous_tenders,previous_wins,vendor_a_bid,vendor_b_bid,vendor_c_bid,bid_similarity_percent,a_won_comparable_tenders,b_c_repeatedly_participated,comparable_tenders,average_comparable_price,current_price_vs_comparable_percent,network_relationship_strength,shared_tenders,regional_price_variation,market_price_increase,price_dev_unexplained,price_dev_explained_by_market,winrate_unexplained,bid_similarity_unexplained,department_Public Works Department,department_Rural Development Department,department_Urban Development Department,department_Water Resources Department,category_Consulting,category_Equipment Supply,category_Healthcare,category_IT Services,category_Infrastructure,category_Road construction,location_Belagavi,location_Bengaluru,location_Davangere,location_Hubballi,location_Mangaluru,location_Mysuru,location_Shivamogga,location_Tumakuru,location_Udupi,vendor_specialization_Consulting,vendor_specialization_Equipment Supply,vendor_specialization_Healthcare,vendor_specialization_IT Services,vendor_specialization_Infrastructure,investigation_priority
87333813.86,93179671.68,5,1,75.29,85,64,93179671.68,93334347.48,94461064.24,97.74,1,0,14,79875790.56,16.66,0.216,2,2.79,7.22,0.0,6.01426,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,41.89
34803416.14,33781695.84,7,0,60.66,61,37,33781695.84,34197206.19,35348482.47,96.51,4,0,28,31376260.25,7.67,0.24,2,6.94,7.39,7.67,2.834065,60.66,96.51,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,55.4
8020336.02,7242907.37,8,0,21.43,14,3,7242907.37,7434716.55,7620135.81,93.86,2,0,24,8426429.44,-14.05,0.21,4,1.79,9.19,-14.05,-6.455975,21.43,93.86,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,39.43
65368491.25,61981906.5,8,0,57.89,57,33,61981906.5,62027563.64,62591641.53,96.82,4,0,9,59264615.37,4.59,0.216,4,1.65,13.13,4.59,3.013335,57.89,96.82,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,48.99
73603280.81,75138288.32,9,0,31.58,19,6,75138288.32,75163439.46,75493303.67,97.58,5,0,20,72383726.74,3.81,0.567,10,11.63,11.76,3.81,2.24028,31.58,97.58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,52.64
145366360.58,143029981.22,10,0,68.75,16,11,143029981.22,150274710.49,151152137.13,97.51,9,0,15,148631874.55,-3.77,0.48,8,10.44,11.16,-3.77,-2.10366,68.75,97.51,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,55.89
40121972.43,38992825.83,7,0,60.87,23,14,38992825.83,40867989.51,41112924.12,96.82,9,0,23,37719545.68,3.38,0.173,1,3.91,13.37,3.38,2.25953,60.87,96.82,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,42.62
154221498.99,147578189.7,9,0,48.78,82,40,147578189.7,150831393.98,152692234.47,96.72,0,0,8,162540530.25,-9.21,0.527,10,11.18,5.84,-9.21,-2.68932,48.78,96.72,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58.5
73227016.04,66442612.62,7,0,41.1,73,30,66442612.62,66703964.05,68612567.83,96.28,14,1,5,78473394.55,-15.33,0.545,8,1.73,11.56,-15.33,-8.860740000000002,41.1,96.28,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,53.61
46771087.31,44765796.64,4,0,60.0,5,3,44765796.64,47966432.39,49074709.06,96.85,1,0,30,48546850.17,-7.79,0.524,10,11.91,2.43,-7.79,-0.9464850000000001,60.0,96.85,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,66.78
101460731.7,108966719.32,9,1,49.37,79,39,108966719.32,110229799.97,111643659.81,97.92,0,0,23,97805696.4,11.41,1.0,20,11.86,14.01,0.0,7.992705,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,43.37
55004760.14,55333701.35,5,1,67.5,80,54,55333701.35,56274508.07,59195185.86,96.55,8,0,18,52409703.6,5.58,0.55,9,10.45,0.82,0.0,0.22877999999999998,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,44.17
139345623.45,142030331.11,10,0,60.87,92,56,142030331.11,143708362.38,144278020.72,96.44,9,1,12,126642063.6,12.15,0.987,17,4.43,11.41,12.15,6.9315750000000005,60.87,96.44,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,94.98
6028810.45,5464249.4,4,0,60.53,38,23,5464249.4,6052668.76,6092010.79,89.66,10,0,17,6014061.53,-9.14,0.984,17,3.91,8.86,-9.14,-4.04902,60.53,89.66,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,83.34
43027192.93,38606370.17,5,0,62.92,89,56,38606370.17,39048124.34,40334072.61,97.13,13,1,6,42052633.93,-8.2,0.844,16,7.75,5.83,-8.2,-2.3902999999999994,62.92,97.13,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,84.7
73198665.83,73502713.1,10,0,90.32,62,56,73502713.1,73758924.6,75344628.83,96.29,14,0,8,73449257.82,0.07,0.062,0,8.17,10.76,0.07,0.037660000000000006,90.32,96.29,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45.3
35377932.27,33951763.91,7,0,78.95,19,15,33951763.91,34784140.67,35019754.58,97.28,3,0,10,32231165.24,5.34,0.779,14,10.78,0.89,5.34,0.23762999999999998,78.95,97.28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,98.79
100786861.53,101651913.51,4,0,26.09,92,24,101651913.51,103980677.3,104349201.12,98.59,4,0,10,99422515.0,2.24,0.447,7,5.82,2.0,2.24,0.22400000000000003,26.09,98.59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,62.53
19996024.98,18852604.13,7,0,58.33,12,7,18852604.13,19676706.75,20379278.27,97.43,7,0,21,18008555.09,4.69,0.913,17,11.54,4.91,4.69,1.1513950000000002,58.33,97.43,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,88.64
8709128.36,8443441.3,6,0,44.44,9,4,8443441.3,8479024.87,8504514.1,97.23,1,1,22,8360913.48,0.99,0.103,0,3.5,14.36,0.99,0.71082,44.44,97.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30.99
45548654.05,46757191.19,6,0,78.57,70,55,46757191.19,48751354.42,50228906.34,96.59,7,0,24,41967629.72,11.41,0.962,17,9.86,11.87,11.41,6.771834999999999,78.57,96.59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,91.17
157275799.84,142943192.99,6,0,25.71,35,9,142943192.99,153822568.44,154201804.18,97.36,3,0,28,144308726.63,-0.95,0.429,8,7.9,0.32,-0.95,-0.0152,25.71,97.36,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,59.6
19626060.45,19503513.59,10,0,72.41,87,63,19503513.59,19832713.06,19865400.18,96.57,5,0,18,18046837.63,8.07,0.262,4,9.41,3.18,8.07,1.28313,72.41,96.57,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,67.19
152039136.34,143943627.09,6,0,58.33,84,49,143943627.09,145847754.84,151808614.44,96.92,3,0,19,162211248.25,-11.26,0.335,4,10.62,1.73,-11.26,-0.9739899999999999,58.33,96.92,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,54.78
85815780.51,89399215.04,3,0,67.86,28,19,89399215.04,90555220.73,93079573.96,98.48,6,0,13,81267993.36,10.01,0.114,1,7.04,12.42,10.01,6.21621,67.86,98.48,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,50.25
60131694.39,55306410.48,4,0,77.0,100,77,55306410.48,60850272.67,60960077.54,96.36,2,0,27,54380536.66,1.7,0.525,10,9.91,0.46,1.7,0.039099999999999996,77.0,96.36,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,80.95
61980338.81,61057627.11,3,1,38.71,93,36,61057627.11,62371981.31,63329547.45,98.72,9,0,14,58691955.31,4.03,1.0,19,1.94,12.19,0.0,2.456285,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,45.99
59524530.81,53799134.48,9,0,69.88,83,58,53799134.48,53910763.05,54482022.58,98.77,5,0,9,62118968.42,-13.39,0.649,11,6.63,14.86,-13.39,-9.94877,69.88,98.77,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,61.77
59931873.28,58145954.86,6,0,68.49,73,50,58145954.86,62967741.0,63061785.36,97.13,0,0,7,54593628.53,6.51,0.638,12,9.82,13.92,6.51,4.530959999999999,68.49,97.13,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,65.99
48481525.11,46195896.05,6,1,40.98,61,25,46195896.05,46820546.07,47799480.82,97.23,4,0,25,49475839.11,-6.63,0.253,5,9.04,6.11,-0.0,-2.025465,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,23.73
15383516.58,15991593.55,4,0,68.42,38,26,15991593.55,16456477.48,17009144.67,96.66,9,0,6,14361836.26,11.35,0.601,11,9.68,10.82,11.35,6.140350000000001,68.42,96.66,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,74.46
14052699.91,12744727.32,7,0,51.85,54,28,12744727.32,12928295.09,12986504.43,97.01,7,0,27,12803069.4,-0.46,1.0,20,8.57,0.56,-0.46,-0.012880000000000003,51.85,97.01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,99.43
30770244.86,31040551.84,4,0,43.75,32,14,31040551.84,32570755.43,32619873.61,97.8,7,0,8,30708335.89,1.08,0.914,18,7.67,2.98,1.08,0.16092,43.75,97.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,88.89
219323077.56,192816718.68,10,0,31.0,100,31,192816718.68,194849391.45,194987855.01,95.43,13,0,17,210570628.86,-8.43,0.573,9,8.01,7.46,-8.43,-3.14439,31.0,95.43,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,55.3
62943998.84,56630210.67,3,1,44.44,18,8,56630210.67,59699833.59,61573869.32,97.0,6,0,22,59960694.26,-5.55,0.626,10,3.54,7.95,-0.0,-2.206125,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35.2
26470824.46,26976721.38,7,0,51.52,33,17,26976721.38,27378799.1,27777799.17,97.78,4,1,15,24956078.06,8.1,0.128,1,11.29,6.43,8.1,2.6041499999999997,51.52,97.78,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,46.45
114342132.62,119664456.62,9,0,37.5,8,3,119664456.62,120319595.39,121696058.15,96.06,2,0,20,111644257.53,7.18,0.982,19,7.18,13.54,7.18,4.86086,37.5,96.06,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,76.09
45718425.6,40572736.14,7,1,69.44,72,50,40572736.14,41566770.1,42341479.37,97.37,5,0,6,45322133.94,-10.48,0.22,2,11.93,8.71,-0.0,-4.56404,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24.6
35891302.79,35873672.23,9,0,60.87,23,14,35873672.23,36142949.13,37971374.88,97.39,12,0,9,34436401.65,4.17,0.933,16,2.13,0.32,4.17,0.06672,60.87,97.39,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,100.0
8846616.83,8402897.74,9,0,57.89,19,11,8402897.74,8502745.2,8722355.97,96.23,8,0,21,8928108.27,-5.88,0.648,11,4.58,9.94,-5.88,-2.92236,57.89,96.23,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,66.46
9998274.36,9075958.31,9,0,50.0,94,47,9075958.31,9226956.4,9384025.34,97.54,10,0,8,10207859.1,-11.09,0.421,6,8.54,2.19,-11.09,-1.214355,50.0,97.54,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,58.36
53891140.4,56100945.97,7,0,31.25,16,5,56100945.97,57009207.42,57639634.79,94.93,0,0,17,53390054.08,5.08,1.0,19,1.83,10.02,5.08,2.54508,31.25,94.93,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,87.42
10539249.1,11196904.51,4,0,52.0,25,13,11196904.51,11684695.67,11697483.77,98.28,7,0,25,9757833.98,14.75,0.441,8,9.03,3.31,14.75,2.441125,52.0,98.28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,79.17
92335695.92,97874081.76,5,0,66.67,69,46,97874081.76,98099903.24,99776395.77,97.93,8,0,27,98600426.37,-0.74,0.06,0,1.73,11.67,-0.74,-0.43179,66.67,97.93,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,40.5
125717454.45,121588309.69,5,0,45.0,40,18,121588309.69,122989428.56,134269096.65,93.29,14,0,5,121740925.73,-0.13,0.947,16,3.41,6.33,-0.13,-0.041145,45.0,93.29,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,82.55
32927098.47,30788109.05,7,0,22.22,18,4,30788109.05,30980830.39,31540427.19,96.23,3,1,11,33676808.11,-8.58,0.866,17,10.15,5.98,-8.58,-2.5654200000000005,22.22,96.23,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,73.94
16633324.99,17676454.31,5,0,46.67,15,7,17676454.31,17860734.92,18213560.14,97.79,2,1,19,15670182.5,12.8,0.886,17,5.69,12.4,12.8,7.936,46.67,97.79,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,84.58
59897203.83,62301121.63,3,0,62.07,29,18,62301121.63,64578929.86,71616945.32,94.51,0,0,6,58248753.8,6.96,0.678,12,11.32,3.54,6.96,1.23192,62.07,94.51,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,80.63
15323166.62,15421077.08,8,1,56.98,86,49,15421077.08,15753955.31,16133363.59,97.87,8,0,23,14173529.74,8.8,1.0,19,7.25,14.53,0.0,6.3932,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,45.29
70370892.76,65277582.65,9,0,38.71,93,36,65277582.65,65436904.29,67763098.43,97.38,12,0,29,74897526.41,-12.84,0.689,11,8.65,6.62,-12.84,-4.25004,38.71,97.38,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,62.91
12258278.99,11874568.46,4,0,50.0,10,5,11874568.46,12248048.33,12483263.89,97.99,3,0,21,12129575.57,-2.1,0.248,4,10.3,12.56,-2.1,-1.3188,50.0,97.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,38.31
166913537.82,165206209.51,8,0,77.89,95,74,165206209.51,168120903.16,168300537.11,96.67,9,1,13,157769518.91,4.71,0.959,18,11.28,5.9,4.71,1.38945,77.89,96.67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,96.45
426455125.07,386552721.93,9,0,60.23,88,53,386552721.93,394836759.85,395354237.65,97.18,11,0,17,456431360.62,-15.31,0.579,10,3.44,10.42,-15.31,-7.97651,60.23,97.18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,64.97
90570533.66,80071478.68,8,1,42.86,35,15,80071478.68,82589069.84,86022666.5,96.86,2,0,10,82277911.03,-2.68,0.935,18,6.74,10.57,-0.0,-1.41638,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40.79
36404950.79,36569549.61,8,0,45.0,40,18,36569549.61,37526156.87,38461601.53,96.76,14,0,9,37332645.97,-2.04,0.105,2,8.08,1.64,-2.04,-0.16727999999999998,45.0,96.76,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,40.65
119762961.76,108495973.48,10,0,65.28,72,47,108495973.48,109651927.73,112415199.65,96.91,8,0,19,113812761.14,-4.67,0.577,10,10.49,2.07,-4.67,-0.48334499999999997,65.28,96.91,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,72.76
27877846.92,25088397.36,7,0,36.67,90,33,25088397.36,25725622.34,26213460.86,96.38,2,0,12,25748063.66,-2.56,0.27,3,10.65,13.25,-2.56,-1.696,36.67,96.38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,33.05
16534284.69,17459659.3,5,0,72.94,85,62,17459659.3,17703847.55,17781403.66,97.98,9,0,27,17828643.86,-2.07,1.0,20,3.44,6.74,-2.07,-0.69759,72.94,97.98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100.0
23481865.41,23914528.74,5,0,72.31,65,47,23914528.74,25459562.39,25524971.1,97.71,6,0,6,22727819.02,5.22,0.412,7,1.09,1.35,5.22,0.35235,72.31,97.71,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,85.47
92455389.37,97554884.1,4,0,66.67,15,10,97554884.1,98096315.42,99591149.48,98.26,8,0,20,85467610.62,14.14,0.099,1,2.7,8.57,14.14,6.0589900000000005,66.67,98.26,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,62.79
33656847.74,31939061.68,3,0,63.92,97,62,31939061.68,32188679.99,33695904.02,97.78,0,0,11,32974343.94,-3.14,0.998,18,8.89,3.26,-3.14,-0.5118199999999999,63.92,97.78,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,96.49
245869991.84,240836778.3,4,0,31.0,100,31,240836778.3,243088814.95,256521109.47,96.93,14,1,23,259153318.86,-7.07,0.49,9,6.94,4.8,-7.07,-1.6968,31.0,96.93,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,57.95
9070141.05,8246921.62,10,0,28.57,56,16,8246921.62,8263100.39,8310847.93,97.09,3,1,15,8388878.82,-1.69,0.836,16,11.46,14.19,-1.69,-1.199055,28.57,97.09,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,57.71
24276389.64,24017285.51,10,0,71.7,53,38,24017285.51,24420721.02,25031982.1,96.86,10,0,13,26122321.94,-8.06,0.222,2,3.6,5.82,-8.06,-2.3454600000000005,71.7,96.86,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,54.86
80789439.45,81897670.96,8,1,68.85,61,42,81897670.96,82186357.28,86954205.07,96.53,5,1,24,86778734.54,-5.62,0.31,4,2.6,0.73,-0.0,-0.20512999999999998,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,36.65
74817859.66,67776141.51,4,0,45.95,37,17,67776141.51,67854109.12,68321279.28,98.71,6,0,19,69167436.77,-2.01,0.914,16,4.77,11.14,-2.01,-1.11957,45.95,98.71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,74.6
59474217.21,60129707.41,8,0,51.19,84,43,60129707.41,60155444.58,61603588.24,96.4,9,1,9,63396376.38,-5.15,0.647,10,10.46,8.65,-5.15,-2.2273750000000003,51.19,96.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,59.49
142056038.98,127222016.7,9,0,18.07,83,15,127222016.7,128612894.94,128986014.38,96.97,4,1,16,137755487.69,-7.65,0.039,0,9.39,1.96,-7.65,-0.7497,18.07,96.97,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,32.89
67569976.06,63679510.45,10,0,33.8,71,24,63679510.45,64583892.86,65467565.21,96.23,0,1,26,68496512.6,-7.03,0.455,9,1.08,10.52,-7.03,-3.6977800000000003,33.8,96.23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,53.45
109051947.03,112434735.13,4,0,45.16,62,28,112434735.13,113367481.58,120704546.46,96.35,3,0,8,100833208.79,11.51,0.017,0,9.91,6.93,11.51,3.988215,45.16,96.35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,43.06
246513291.28,231748221.56,9,0,70.83,24,17,231748221.56,232681898.37,234416804.1,96.35,7,1,6,242426584.15,-4.4,0.715,14,3.15,0.64,-4.4,-0.1408,70.83,96.35,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,96.56
170431575.66,156542809.35,6,0,40.54,74,30,156542809.35,158304437.03,158544133.55,97.87,6,0,20,154299055.86,1.45,0.45,6,2.33,0.08,1.45,0.0058,40.54,97.87,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,65.53
129219892.95,117968499.53,5,1,50.0,24,12,117968499.53,118590011.93,119888433.96,96.9,9,1,8,123522359.35,-4.5,0.219,2,4.63,8.84,-0.0,-1.989,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,23.06
79483877.22,79866983.01,6,0,73.91,23,17,79866983.01,80552525.36,82557324.81,96.14,15,0,6,75191263.32,6.22,0.945,18,7.7,0.57,6.22,0.17726999999999998,73.91,96.14,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100.0
64427711.16,59430827.31,10,0,63.83,47,30,59430827.31,59725714.82,61216909.59,97.54,8,1,23,64886555.1,-8.41,1.0,19,7.41,13.68,-8.41,-5.75244,63.83,97.54,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,77.54
45571940.71,45983749.97,5,0,17.65,17,3,45983749.97,48240242.1,48413059.62,98.22,3,0,22,48755986.05,-5.69,1.0,19,9.79,3.53,-5.69,-1.004285,17.65,98.22,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,86.53
50611033.94,47454594.42,7,0,56.25,32,18,47454594.42,48842747.59,49449736.48,96.95,8,0,19,54409566.54,-12.78,0.876,17,5.11,13.99,-12.78,-8.93961,56.25,96.95,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,71.29
86680986.42,77849822.65,6,0,20.41,49,10,77849822.65,78627069.8,83183212.4,96.7,10,0,24,88473048.34,-12.01,0.809,14,7.16,7.57,-12.01,-4.5457849999999995,20.41,96.7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,69.64
58570740.76,53964363.89,4,0,73.08,52,38,53964363.89,55243073.52,55723064.74,98.8,14,0,26,62136369.66,-13.15,0.608,10,8.6,8.37,-13.15,-5.503275,73.08,98.8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,69.95
264915254.18,242584894.27,9,0,47.37,76,36,242584894.27,243049090.19,244346276.29,97.29,7,1,16,266080757.14,-8.83,0.481,8,3.67,9.45,-8.83,-4.172175,47.37,97.29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,56.12
91577700.6,81231966.29,7,1,63.64,22,14,81231966.29,81806020.3,81975901.85,94.72,11,0,12,88317028.98,-8.02,0.4,5,9.31,9.0,-0.0,-3.609,0.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28.08
113794243.92,111630863.6,6,0,50.0,14,7,111630863.6,116580809.85,117310816.65,98.24,4,0,13,104966368.64,6.35,0.181,1,2.07,4.77,6.35,1.5144749999999998,50.0,98.24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,54.41
98709501.02,95737501.52,4,0,62.16,37,23,95737501.52,102240400.39,102313078.89,97.52,13,0,5,104230696.09,-8.15,0.191,3,6.08,8.27,-8.15,-3.370025,62.16,97.52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,46.96
233325629.43,238465558.07,7,0,33.67,98,33,238465558.07,244571938.54,245912378.54,98.89,5,0,15,224284564.3,6.32,0.067,1,3.87,4.7,6.32,1.4852,33.67,98.89,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,45.34
77411034.58,75515978.22,3,0,75.86,29,22,75515978.22,77474474.02,80538460.07,97.69,4,0,29,80417108.7,-6.09,0.537,10,9.88,3.11,-6.09,-0.9469949999999999,75.86,97.69,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,75.37
83666684.4,89042365.76,7,0,57.14,7,4,89042365.76,90645347.39,90890567.73,97.56,3,0,18,79247706.62,12.36,0.497,9,1.16,11.86,12.36,7.329479999999999,57.14,97.56,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,74.0
87597495.89,92419983.02,8,0,56.86,51,29,92419983.02,93012314.61,96405457.03,97.55,5,0,15,88355834.71,4.6,0.104,0,4.82,13.88,4.6,3.1924,56.86,97.55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,38.89
21786182.74,19787916.07,10,0,73.91,23,17,19787916.07,19895202.47,20627331.5,97.1,4,0,22,19666442.09,0.62,0.672,12,6.22,7.74,0.62,0.23994000000000001,73.91,97.1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,77.86
112826684.1,113359291.4,5,0,73.33,15,11,113359291.4,113708377.8,120678598.13,95.91,8,0,29,119507110.31,-5.14,1.0,18,4.76,6.45,-5.14,-1.6576499999999998,73.33,95.91,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98.21
10552224.73,9595966.94,6,0,51.14,88,45,9595966.94,9634977.21,9865947.04,97.18,15,0,7,9708602.42,-1.16,0.743,14,11.39,2.31,-1.16,-0.13398,51.14,97.18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,76.07
124813230.29,126029164.07,6,0,38.04,92,35,126029164.07,129565120.08,131415394.79,95.51,7,0,27,112615333.89,11.91,0.191,2,6.97,12.02,11.91,7.15791,38.04,95.51,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,44.73
